Trip ID,Pickup Date,Pickup Time,Pickup Location,Dropoff Location,Passenger Count,Total Bookings,Booking Value,Trip Distance,Vehicle,Payment_type
13789,2024-06-05 00:00:00,1899-12-30 13:31:18,Upper West Side South,Meatpacking/West Village West,1,1.0,$20.5,4.41,UberX,Uber Pay
13790,2024-06-05 00:00:00,1899-12-30 13:46:34,Kips Bay,Williamsburg (South Side),1,1.0,$14.5,3.8,Uber Black,Cash
13791,2024-06-05 00:00:00,1899-12-30 13:44:58,World Trade Center,Greenwich Village South,2,1.0,$7.5,1.5,UberX,Cash
13792,2024-06-05 00:00:00,1899-12-30 13:41:12,Greenwich Village North,Midtown East,1,1.0,$11.5,2.7,Uber Black,Cash
13793,2024-06-05 00:00:00,1899-12-30 13:38:25,East Village,Kips Bay,1,1.0,$6.0,1.2,Uber Green,Cash
13794,2024-06-05 00:00:00,1899-12-30 13:20:50,Gramercy,Yorkville West,2,1.0,$15.5,4.6,Uber Green,Cash
13795,2024-06-05 00:00:00,1899-12-30 13:09:05,Upper West Side North,East Harlem South,1,1.0,$11.0,2.36,UberX,Cash
13797,2024-06-05 00:00:00,1899-12-30 13:10:14,Murray Hill,Midtown Center,2,1.0,$8.5,1.47,UberX,Uber Pay
13798,2024-06-05 00:00:00,1899-12-30 13:36:43,Lenox Hill West,East Village,2,1.0,$13.3,2.68,Uber Black,Uber Pay
13800,2024-06-05 00:00:00,1899-12-30 13:58:29,Upper West Side North,Sutton Place/Turtle Bay North,3,1.0,$13.5,3.25,UberXL,Cash
13802,2024-06-05 00:00:00,1899-12-30 13:55:02,LaGuardia Airport,West Concourse,2,1.0,$28.0,9.9,Uber Comfort,Cash
13803,2024-06-05 00:00:00,1899-12-30 13:10:22,Upper East Side North,Clinton East,2,1.0,$14.5,2.74,Uber Black,Uber Pay
13804,2024-06-05 00:00:00,1899-12-30 13:34:18,Upper East Side North,Upper East Side South,1,1.0,$6.0,1.1,UberX,Cash
13805,2024-06-05 00:00:00,1899-12-30 13:44:00,Lenox Hill West,TriBeCa/Civic Center,1,1.0,$33.1,8.8,UberX,Uber Pay
13807,2024-06-05 00:00:00,1899-12-30 13:11:16,Penn Station/Madison Sq West,Hamilton Heights,1,1.0,$24.0,6.8,Uber Comfort,Cash
13808,2024-06-05 00:00:00,1899-12-30 13:15:06,UN/Turtle Bay South,East Village,1,1.0,$10.2,1.99,Uber Green,Uber Pay
13809,2024-06-05 00:00:00,1899-12-30 13:24:05,East Village,Upper East Side South,1,1.0,$14.5,3.41,UberXL,Uber Pay
13810,2024-06-05 00:00:00,1899-12-30 13:18:21,Midtown East,Penn Station/Madison Sq West,4,1.0,$10.3,1.62,Uber Green,Uber Pay
13811,2024-06-05 00:00:00,1899-12-30 13:41:11,Kips Bay,Clinton East,1,1.0,$12.7,2.13,UberX,Uber Pay
13812,2024-06-05 00:00:00,1899-12-30 13:24:04,Greenwich Village North,Battery Park City,1,1.0,$12.7,2.36,UberX,Uber Pay
13813,2024-06-05 00:00:00,1899-12-30 13:56:54,Central Harlem North,Central Harlem,2,1.0,$8.2,1.4,UberX,Uber Pay
13814,2024-06-05 00:00:00,1899-12-30 13:12:17,East Harlem South,Melrose South,1,1.0,$13.5,3.04,Uber Green,Cash
13816,2024-06-05 00:00:00,1899-12-30 13:49:22,Lenox Hill East,Lincoln Square West,1,1.0,$12.0,2.37,UberXL,Cash
13817,2024-06-05 00:00:00,1899-12-30 13:50:56,Bloomingdale,Midtown East,5,1.0,$21.8,3.65,Uber Comfort,Uber Pay
13819,2024-06-05 00:00:00,1899-12-30 13:20:29,Sutton Place/Turtle Bay North,Manhattan Valley,1,1.0,$15.0,3.7,Uber Black,Cash
13820,2024-06-05 00:00:00,1899-12-30 13:19:04,Upper West Side South,Midtown East,1,1.0,$14.1,2.48,UberXL,Uber Pay
13821,2024-06-05 00:00:00,1899-12-30 13:56:20,East Harlem North,Yorkville West,1,1.0,$6.5,1.7,Uber Black,Cash
13822,2024-06-05 00:00:00,1899-12-30 13:41:39,Upper West Side North,Upper East Side North,1,1.0,$15.7,2.58,Uber Green,Uber Pay
13823,2024-06-05 00:00:00,1899-12-30 13:09:36,East Harlem South,East Harlem South,1,1.0,$28.5,8.9,UberX,Cash
13824,2024-06-05 00:00:00,1899-12-30 13:07:38,Upper East Side South,Astoria,1,1.0,$15.0,3.98,UberXL,Cash
13825,2024-06-05 00:00:00,1899-12-30 13:29:28,Midtown East,Union Sq,1,1.0,$7.9,1.4,Uber Black,Uber Pay
13826,2024-06-05 00:00:00,1899-12-30 13:50:44,UN/Turtle Bay South,East Village,1,1.0,$13.0,2,Uber Green,Uber Pay
13827,2024-06-05 00:00:00,1899-12-30 13:23:25,Kips Bay,Astoria,1,1.0,$24.7,5.58,UberX,Uber Pay
13828,2024-06-05 00:00:00,1899-12-30 13:58:47,Astoria,Murray Hill,1,1.0,$19.0,4.23,Uber Comfort,Uber Pay
13829,2024-06-05 00:00:00,1899-12-30 13:25:15,West Village,Upper West Side North,1,1.0,$22.9,5.34,UberX,Uber Pay
13830,2024-06-05 00:00:00,1899-12-30 13:18:05,Central Park,Cobble Hill,1,1.0,$40.3,10.29,Uber Green,Uber Pay
13831,2024-06-05 00:00:00,1899-12-30 13:43:02,Upper East Side North,Central Park,2,1.0,$10.7,1.5,UberXL,Uber Pay
13832,2024-06-05 00:00:00,1899-12-30 13:40:31,UN/Turtle Bay South,Upper East Side South,1,1.0,$8.5,2.2,UberX,Cash
13833,2024-06-05 00:00:00,1899-12-30 13:48:16,UN/Turtle Bay South,Lenox Hill East,1,1.0,$7.5,1.6,Uber Comfort,Cash
13834,2024-06-05 00:00:00,1899-12-30 13:23:56,Upper West Side South,East Harlem North,1,1.0,$11.0,2.9,Uber Black,Cash
13836,2024-06-05 00:00:00,1899-12-30 13:15:30,Clinton East,East Chelsea,1,1.0,$8.0,1.2,UberX,Uber Pay
13837,2024-06-05 00:00:00,1899-12-30 13:30:27,Yorkville East,TriBeCa/Civic Center,1,1.0,$25.5,6.35,Uber Black,Uber Pay
13839,2024-06-05 00:00:00,1899-12-30 13:18:45,UN/Turtle Bay South,Murray Hill,1,1.0,$9.5,1.13,Uber Comfort,Uber Pay
13840,2024-06-05 00:00:00,1899-12-30 13:58:48,East Harlem South,Gramercy,2,1.0,$24.8,6.67,UberXL,Uber Pay
13841,2024-06-05 00:00:00,1899-12-30 13:48:52,Murray Hill,Upper East Side North,1,1.0,$9.0,2.33,UberX,Uber Pay
13842,2024-06-05 00:00:00,1899-12-30 13:40:50,Kips Bay,Kips Bay,2,1.0,$12.1,1.96,UberX,Uber Pay
13843,2024-06-05 00:00:00,1899-12-30 13:53:10,Kips Bay,Alphabet City,1,1.0,$8.5,2.21,UberX,Uber Pay
13844,2024-06-05 00:00:00,1899-12-30 13:14:39,Lenox Hill East,Lincoln Square East,1,1.0,$10.3,1.68,UberX,Uber Pay
13845,2024-06-05 00:00:00,1899-12-30 13:35:22,Midtown North,Battery Park City,2,1.0,$28.0,8,UberXL,Uber Pay
13847,2024-06-05 00:00:00,1899-12-30 13:09:49,Upper West Side North,East Harlem South,1,1.0,$9.7,1.48,Uber Black,Uber Pay
13848,2024-06-05 00:00:00,1899-12-30 13:13:25,Upper West Side South,Upper East Side South,1,1.0,$16.0,2.5,UberXL,Uber Pay
13849,2024-06-05 00:00:00,1899-12-30 13:32:06,Gramercy,Hamilton Heights,1,1.0,$34.3,8.6,UberX,Uber Pay
13850,2024-06-05 00:00:00,1899-12-30 13:34:47,Jackson Heights,Astoria,1,1.0,$9.0,2.05,Uber Black,Cash
13851,2024-06-05 00:00:00,1899-12-30 13:11:58,Upper West Side South,Washington Heights South,1,1.0,$19.5,6.25,UberX,Cash
13852,2024-06-05 00:00:00,1899-12-30 13:02:23,Upper East Side North,Murray Hill,1,1.0,$11.5,2.04,Uber Black,Uber Pay
13853,2024-06-05 00:00:00,1899-12-30 13:17:33,Kips Bay,Inwood,1,1.0,$42.1,11.4,UberX,Uber Pay
13854,2024-06-05 00:00:00,1899-12-30 12:27:36,Jackson Heights,Steinway,1,1.0,$7.5,1.75,Uber Green,Cash
13855,2024-06-05 00:00:00,1899-12-30 13:25:26,Murray Hill,Lower East Side,1,1.0,$11.5,2.27,Uber Black,Uber Pay
13856,2024-06-05 00:00:00,1899-12-30 13:40:36,Murray Hill,Sutton Place/Turtle Bay North,1,1.0,$7.9,1.18,UberXL,Uber Pay
13858,2024-06-05 00:00:00,1899-12-30 13:43:57,Lower East Side,Crown Heights North,1,1.0,$30.8,4.79,UberXL,Uber Pay
13859,2024-06-05 00:00:00,1899-12-30 13:22:48,Yorkville West,Lenox Hill East,1,1.0,$9.1,1.4,UberX,Uber Pay
13860,2024-06-05 00:00:00,1899-12-30 13:41:33,Upper East Side South,Garment District,1,1.0,$11.0,2.4,Uber Comfort,Cash
13862,2024-06-05 00:00:00,1899-12-30 13:27:36,East Harlem South,Upper West Side North,2,1.0,$9.2,1.52,UberXL,Uber Pay
13863,2024-06-05 00:00:00,1899-12-30 13:52:10,Central Harlem,Upper West Side North,2,1.0,$11.5,1.98,Uber Black,Uber Pay
13864,2024-06-05 00:00:00,1899-12-30 13:55:28,Yorkville West,Lenox Hill East,1,1.0,$6.0,1.2,Uber Black,Cash
13865,2024-06-05 00:00:00,1899-12-30 13:40:44,Murray Hill,Yorkville East,2,1.0,$14.5,2.8,UberX,Uber Pay
13866,2024-06-05 00:00:00,1899-12-30 13:22:07,Lincoln Square West,Yorkville West,2,1.0,$19.5,2.9,UberX,Uber Pay
13868,2024-06-05 00:00:00,1899-12-30 13:21:38,JFK Airport,Howard Beach,1,1.0,$15.5,4.63,UberX,Cash
13869,2024-06-05 00:00:00,1899-12-30 13:24:01,Upper East Side South,Upper East Side South,1,1.0,$12.0,1.7,UberXL,Uber Pay
13870,2024-06-05 00:00:00,1899-12-30 13:38:58,Murray Hill,Flatiron,1,1.0,$9.7,1.6,UberX,Uber Pay
13871,2024-06-05 00:00:00,1899-12-30 13:25:23,Lenox Hill West,East Harlem South,2,1.0,$7.0,1.2,Uber Black,Cash
13872,2024-06-05 00:00:00,1899-12-30 13:55:26,East Chelsea,Midtown Center,1,1.0,$7.0,1.4,UberX,Cash
13873,2024-06-05 00:00:00,1899-12-30 13:00:59,Clinton East,Penn Station/Madison Sq West,1,1.0,$9.1,1.5,UberXL,Uber Pay
13874,2024-06-05 00:00:00,1899-12-30 13:06:11,LaGuardia Airport,Crown Heights South,1,1.0,$48.0,13.6,UberX,Uber Pay
13875,2024-06-05 00:00:00,1899-12-30 13:04:16,Midtown North,Murray Hill,1,1.0,$29.5,7.3,Uber Green,Uber Pay
13876,2024-06-05 00:00:00,1899-12-30 13:24:44,Upper West Side South,Woodside,1,1.0,$26.0,6.32,Uber Comfort,Cash
13877,2024-06-05 00:00:00,1899-12-30 13:06:21,LaGuardia Airport,Downtown Brooklyn/MetroTech,1,1.0,$39.8,9.81,UberXL,Uber Pay
13878,2024-06-05 00:00:00,1899-12-30 13:51:25,Midtown North,West Chelsea/Hudson Yards,1,1.0,$12.0,1.88,Uber Comfort,Uber Pay
13879,2024-06-05 00:00:00,1899-12-30 13:26:13,Manhattanville,East Concourse/Concourse Village,1,1.0,$14.0,2.13,UberXL,Uber Pay
13880,2024-06-05 00:00:00,1899-12-30 13:03:33,LaGuardia Airport,Lower East Side,1,1.0,$37.0,10,Uber Green,Uber Pay
13881,2024-06-05 00:00:00,1899-12-30 13:54:57,East Harlem South,Lenox Hill East,1,1.0,$8.5,2.11,Uber Comfort,Cash
13883,2024-06-05 00:00:00,1899-12-30 13:40:24,UN/Turtle Bay South,Upper East Side South,1,1.0,$12.0,2.3,UberX,Uber Pay
13884,2024-06-05 00:00:00,1899-12-30 13:23:34,Lenox Hill West,Lincoln Square East,6,1.0,$11.5,1.96,Uber Comfort,Uber Pay
13885,2024-06-05 00:00:00,1899-12-30 13:26:20,East Chelsea,Yorkville East,1,1.0,$22.9,5.38,Uber Black,Uber Pay
13886,2024-06-05 00:00:00,1899-12-30 13:40:31,Garment District,Financial District South,1,1.0,$14.5,3.4,UberX,Uber Pay
13887,2024-06-05 00:00:00,1899-12-30 13:59:10,TriBeCa/Civic Center,Lincoln Square East,1,1.0,$20.5,4.4,UberXL,Uber Pay
13888,2024-06-05 00:00:00,1899-12-30 13:25:21,Upper East Side North,Lenox Hill East,1,1.0,$8.0,1.1,Uber Green,Cash
13889,2024-06-05 00:00:00,1899-12-30 13:53:08,Midtown Center,Upper East Side North,1,1.0,$10.9,1.9,UberX,Uber Pay
13890,2024-06-05 00:00:00,1899-12-30 13:16:32,West Village,Washington Heights North,1,1.0,$39.5,12.78,UberX,Uber Pay
13891,2024-06-05 00:00:00,1899-12-30 13:40:53,Fort Greene,Central Harlem North,1,1.0,$40.0,13.5,Uber Green,Uber Pay
13892,2024-06-05 00:00:00,1899-12-30 13:13:28,Lincoln Square East,West Chelsea/Hudson Yards,1,1.0,$9.7,1.6,UberXL,Uber Pay
13896,2024-06-05 00:00:00,1899-12-30 13:48:43,Upper West Side North,Yorkville West,1,1.0,$7.5,1.46,UberXL,Cash
13897,2024-06-05 00:00:00,1899-12-30 13:33:34,Upper West Side North,Upper East Side North,2,1.0,$9.5,1.44,UberX,Uber Pay
13898,2024-06-05 00:00:00,1899-12-30 13:47:11,Lenox Hill East,Times Sq/Theatre District,1,1.0,$12.7,1.9,Uber Green,Uber Pay
13899,2024-06-05 00:00:00,1899-12-30 13:45:14,Times Sq/Theatre District,East Chelsea,1,1.0,$14.5,2.37,Uber Black,Uber Pay
13900,2024-06-05 00:00:00,1899-12-30 13:56:02,East Chelsea,Greenwich Village North,2,1.0,$11.0,1.89,UberX,Cash
13902,2024-06-05 00:00:00,1899-12-30 13:32:07,Clinton East,Manhattan Valley,1,1.0,$16.9,3.22,Uber Green,Uber Pay
13903,2024-06-05 00:00:00,1899-12-30 13:43:09,East Village,Penn Station/Madison Sq West,1,1.0,$7.5,1.73,UberX,Cash
13904,2024-06-05 00:00:00,1899-12-30 13:12:29,Penn Station/Madison Sq West,Clinton East,1,1.0,$7.9,1.28,UberX,Uber Pay
13905,2024-06-05 00:00:00,1899-12-30 13:29:36,Kips Bay,East Village,1,1.0,$6.5,1.33,UberXL,Cash
13907,2024-06-05 00:00:00,1899-12-30 13:36:59,Upper East Side North,Central Park,1,1.0,$7.0,1.42,Uber Comfort,Cash
13908,2024-06-05 00:00:00,1899-12-30 13:32:54,East Chelsea,Long Island City/Hunters Point,1,1.0,$33.5,8.45,UberX,Cash
13910,2024-06-05 00:00:00,1899-12-30 13:08:50,Upper West Side North,Washington Heights North,1,1.0,$22.9,5.53,Uber Black,Uber Pay
13911,2024-06-05 00:00:00,1899-12-30 13:31:47,East Harlem North,Midtown South,1,1.0,$21.0,4.75,Uber Black,Uber Pay
13912,2024-06-05 00:00:00,1899-12-30 13:40:07,Upper East Side North,Woodside,1,1.0,$21.5,7.24,Uber Green,Cash
13913,2024-06-05 00:00:00,1899-12-30 13:37:02,East Harlem South,Lenox Hill East,1,1.0,$8.7,1.7,UberX,Uber Pay
13914,2024-06-05 00:00:00,1899-12-30 13:23:39,Upper West Side North,Upper East Side North,1,1.0,$8.1,1.41,Uber Green,Uber Pay
13915,2024-06-05 00:00:00,1899-12-30 13:28:07,Greenwich Village North,Battery Park City,1,1.0,$9.0,1.96,UberXL,Cash
13916,2024-06-05 00:00:00,1899-12-30 13:43:07,Lenox Hill West,Midtown South,1,1.0,$13.5,2.5,Uber Comfort,Uber Pay
13917,2024-06-05 00:00:00,1899-12-30 13:59:58,Union Sq,West Chelsea/Hudson Yards,1,1.0,$7.5,1.4,UberXL,Cash
13918,2024-06-05 00:00:00,1899-12-30 13:39:01,Central Harlem,Manhattan Valley,1,1.0,$8.0,1.2,Uber Comfort,Uber Pay
13919,2024-06-05 00:00:00,1899-12-30 13:41:22,Garment District,Central Harlem,2,1.0,$15.5,3.94,UberX,Cash
13920,2024-06-05 00:00:00,1899-12-30 13:31:19,Lenox Hill East,Central Harlem,2,1.0,$17.1,3.34,UberX,Uber Pay
13921,2024-06-05 00:00:00,1899-12-30 13:38:05,Upper West Side South,Central Harlem North,1,1.0,$14.5,3.2,Uber Black,Uber Pay
13922,2024-06-05 00:00:00,1899-12-30 13:09:59,Clinton East,Yorkville West,1,1.0,$15.1,3.12,Uber Comfort,Uber Pay
13923,2024-06-05 00:00:00,1899-12-30 13:24:06,Manhattan Valley,East Harlem North,1,1.0,$10.0,2.3,UberX,Cash
13924,2024-06-05 00:00:00,1899-12-30 13:30:58,Murray Hill,West Village,1,1.0,$10.0,2.2,UberXL,Cash
13925,2024-06-05 00:00:00,1899-12-30 13:24:42,NV,NV,1,1.0,$10.0,1.7,Uber Comfort,Uber Pay
13926,2024-06-05 00:00:00,1899-12-30 13:51:48,Upper East Side South,Gramercy,1,1.0,$12.0,2.6,UberXL,Uber Pay
13927,2024-06-05 00:00:00,1899-12-30 13:33:08,Lincoln Square West,Murray Hill,1,1.0,$14.0,2.7,Uber Comfort,Uber Pay
13928,2024-06-05 00:00:00,1899-12-30 13:24:17,Union Sq,Central Park,1,1.0,$11.0,2.9,Uber Black,Uber Pay
13929,2024-06-05 00:00:00,1899-12-30 13:36:45,Lenox Hill East,Murray Hill,1,1.0,$10.5,2.1,Uber Black,Cash
13930,2024-06-05 00:00:00,1899-12-30 13:56:37,Murray Hill,Sutton Place/Turtle Bay North,1,1.0,$6.5,1.1,Uber Black,Uber Pay
13931,2024-06-05 00:00:00,1899-12-30 13:29:37,Upper West Side North,Yorkville West,1,1.0,$7.5,1.57,UberXL,Cash
13932,2024-06-05 00:00:00,1899-12-30 14:06:01,Yorkville West,Sutton Place/Turtle Bay North,1,1.0,$10.9,1.9,Uber Green,Uber Pay
13933,2024-06-05 00:00:00,1899-12-30 14:45:37,East Harlem North,Lenox Hill West,4,1.0,$10.5,2.7,UberX,Cash
13934,2024-06-05 00:00:00,1899-12-30 14:52:30,Lenox Hill East,Lincoln Square West,1,1.0,$12.5,2.5,Uber Black,Cash
13935,2024-06-05 00:00:00,1899-12-30 14:33:07,Manhattan Valley,Manhattanville,1,1.0,$8.5,1.9,UberXL,Cash
13936,2024-06-05 00:00:00,1899-12-30 14:36:40,Yorkville East,East Village,1,1.0,$15.0,4.3,Uber Green,Cash
13937,2024-06-05 00:00:00,1899-12-30 14:57:42,Central Park,Upper East Side North,3,1.0,$15.0,1.16,Uber Black,Uber Pay
13938,2024-06-05 00:00:00,1899-12-30 14:26:10,Lenox Hill East,Flatlands,2,1.0,$48.0,14.6,Uber Comfort,Cash
13939,2024-06-05 00:00:00,1899-12-30 14:35:27,East Chelsea,Yorkville West,1,1.0,$16.5,4.5,Uber Comfort,Cash
13940,2024-06-05 00:00:00,1899-12-30 14:50:54,Lincoln Square West,East Chelsea,1,1.0,$12.1,2.13,Uber Black,Uber Pay
13942,2024-06-05 00:00:00,1899-12-30 14:54:51,UN/Turtle Bay South,Lenox Hill East,1,1.0,$10.8,1.41,UberX,Uber Pay
13943,2024-06-05 00:00:00,1899-12-30 14:53:23,Midtown East,Flatiron,2,1.0,$10.5,2.8,UberXL,Cash
13944,2024-06-05 00:00:00,1899-12-30 14:55:31,Lenox Hill West,Midtown Center,1,1.0,$6.5,1.1,UberX,Uber Pay
13945,2024-06-05 00:00:00,1899-12-30 14:40:32,Kips Bay,Garment District,3,1.0,$9.0,1.67,Uber Black,Cash
13946,2024-06-05 00:00:00,1899-12-30 14:22:56,Gramercy,Midtown Center,1,1.0,$9.0,2.11,UberXL,Cash
13947,2024-06-05 00:00:00,1899-12-30 14:44:01,Midtown East,Upper East Side North,1,1.0,$9.7,1.62,UberX,Uber Pay
13949,2024-06-05 00:00:00,1899-12-30 14:13:38,Midtown East,Murray Hill,1,1.0,$8.5,1.2,UberXL,Uber Pay
13950,2024-06-05 00:00:00,1899-12-30 14:54:16,West Village,Penn Station/Madison Sq West,5,1.0,$6.5,1.08,UberXL,Cash
13951,2024-06-05 00:00:00,1899-12-30 14:31:05,Yorkville East,Penn Station/Madison Sq West,1,1.0,$15.0,3.74,UberX,Cash
13953,2024-06-05 00:00:00,1899-12-30 14:49:11,Midtown Center,Upper West Side North,1,1.0,$10.5,2.6,Uber Green,Amazon Pay
13954,2024-06-05 00:00:00,1899-12-30 14:25:50,Upper West Side South,Manhattan Valley,5,1.0,$10.9,1.68,UberX,Uber Pay
13955,2024-06-05 00:00:00,1899-12-30 14:02:05,East Harlem North,Bloomingdale,2,1.0,$11.6,1.94,Uber Comfort,Uber Pay
13956,2024-06-05 00:00:00,1899-12-30 14:59:35,Central Park,Penn Station/Madison Sq West,1,1.0,$9.0,1.75,Uber Black,Uber Pay
13957,2024-06-05 00:00:00,1899-12-30 14:34:36,Woodside,Upper West Side South,2,1.0,$29.0,6.33,UberX,Cash
13958,2024-06-05 00:00:00,1899-12-30 14:46:02,UN/Turtle Bay South,Midtown Center,1,1.0,$9.7,1.52,UberX,Uber Pay
13960,2024-06-05 00:00:00,1899-12-30 14:41:13,Union Sq,East Chelsea,1,1.0,$6.5,1.06,UberXL,Cash
13961,2024-06-05 00:00:00,1899-12-30 14:32:50,Midtown East,TriBeCa/Civic Center,1,1.0,$15.0,3.72,Uber Green,Uber Pay
13962,2024-06-05 00:00:00,1899-12-30 14:47:06,Penn Station/Madison Sq West,UN/Turtle Bay South,1,1.0,$10.1,1.5,Uber Comfort,Uber Pay
13963,2024-06-05 00:00:00,1899-12-30 14:30:24,Gramercy,Upper East Side South,1,1.0,$7.5,1.8,UberXL,Cash
13964,2024-06-05 00:00:00,1899-12-30 14:38:24,Lenox Hill East,Kips Bay,1,1.0,$13.0,3.17,UberXL,Uber Pay
13965,2024-06-05 00:00:00,1899-12-30 14:50:14,Lenox Hill East,Flatiron,1,1.0,$20.5,3.8,Uber Black,Uber Pay
13966,2024-06-05 00:00:00,1899-12-30 14:51:32,LaGuardia Airport,Long Island City/Queens Plaza,2,1.0,$18.0,4.8,UberXL,Cash
13967,2024-06-05 00:00:00,1899-12-30 14:55:12,Financial District North,UN/Turtle Bay South,1,1.0,$19.2,4.2,UberX,Uber Pay
13969,2024-06-05 00:00:00,1899-12-30 14:43:18,Park Slope,Flatbush/Ditmas Park,1,1.0,$13.5,2.8,UberX,Cash
13971,2024-06-05 00:00:00,1899-12-30 14:26:01,UN/Turtle Bay South,Times Sq/Theatre District,1,1.0,$10.9,1.78,Uber Comfort,Uber Pay
13972,2024-06-05 00:00:00,1899-12-30 14:36:04,Times Sq/Theatre District,Crown Heights South,1,1.0,$41.5,10.1,UberX,Uber Pay
13974,2024-06-05 00:00:00,1899-12-30 14:10:04,Greenwich Village South,Penn Station/Madison Sq West,2,1.0,$10.3,1.94,Uber Green,Uber Pay
13975,2024-06-05 00:00:00,1899-12-30 14:18:41,Penn Station/Madison Sq West,Yorkville West,2,1.0,$17.0,3.95,Uber Green,Uber Pay
13976,2024-06-05 00:00:00,1899-12-30 14:01:07,Penn Station/Madison Sq West,Midtown North,1,1.0,$10.5,1.68,Uber Comfort,Cash
13979,2024-06-05 00:00:00,1899-12-30 14:25:12,Clinton East,Upper West Side South,1,1.0,$10.3,1.9,UberX,Uber Pay
13980,2024-06-05 00:00:00,1899-12-30 14:23:41,Upper West Side South,Lincoln Square East,1,1.0,$32.2,5.7,Uber Comfort,Uber Pay
13981,2024-06-05 00:00:00,1899-12-30 14:22:29,Union Sq,Clinton East,1,1.0,$8.0,1.44,Uber Black,Cash
13982,2024-06-05 00:00:00,1899-12-30 14:05:05,Murray Hill,Lincoln Square West,1,1.0,$12.7,2.55,Uber Comfort,Uber Pay
13983,2024-06-05 00:00:00,1899-12-30 14:16:15,Yorkville East,Upper West Side North,1,1.0,$10.9,1.7,Uber Comfort,Uber Pay
13984,2024-06-05 00:00:00,1899-12-30 14:34:40,Upper West Side North,Central Harlem North,1,1.0,$16.0,3.4,Uber Black,Cash
13985,2024-06-05 00:00:00,1899-12-30 14:20:20,Washington Heights North,Morningside Heights,2,1.0,$20.0,4.4,Uber Black,Cash
13986,2024-06-05 00:00:00,1899-12-30 14:31:53,Hudson Sq,East Chelsea,1,1.0,$9.3,1.4,UberXL,Uber Pay
13987,2024-06-05 00:00:00,1899-12-30 14:16:28,Upper East Side South,Borough Park,5,1.0,$46.0,12.82,Uber Green,Uber Pay
13988,2024-06-05 00:00:00,1899-12-30 14:05:44,Cobble Hill,Flatiron,1,1.0,$57.5,21.04,Uber Comfort,Cash
13989,2024-06-05 00:00:00,1899-12-30 14:48:03,Gramercy,TriBeCa/Civic Center,1,1.0,$13.9,2.58,UberXL,Uber Pay
13990,2024-06-05 00:00:00,1899-12-30 14:18:48,Midtown South,Morningside Heights,4,1.0,$22.3,4.83,UberX,Uber Pay
13991,2024-06-05 00:00:00,1899-12-30 14:10:39,Little Italy/NoLiTa,Flatiron,1,1.0,$10.7,1.5,Uber Green,Uber Pay
13992,2024-06-05 00:00:00,1899-12-30 14:50:55,Gramercy,Upper East Side North,1,1.0,$19.6,4.3,Uber Green,Uber Pay
13993,2024-06-05 00:00:00,1899-12-30 14:43:12,Clinton East,East Village,5,1.0,$17.7,3.9,UberX,Uber Pay
13994,2024-06-05 00:00:00,1899-12-30 14:08:22,Upper East Side South,Jackson Heights,1,1.0,$21.5,5.9,UberXL,Cash
13995,2024-06-05 00:00:00,1899-12-30 14:49:56,Clinton East,Yorkville West,1,1.0,$12.0,2.73,UberX,Cash
13997,2024-06-05 00:00:00,1899-12-30 14:20:22,Lincoln Square East,Lenox Hill West,1,1.0,$13.3,1.95,Uber Green,Uber Pay
14000,2024-06-05 00:00:00,1899-12-30 14:54:03,Yorkville East,Central Harlem,1,1.0,$16.0,3.5,UberX,Uber Pay
14001,2024-06-05 00:00:00,1899-12-30 14:52:01,Kips Bay,Penn Station/Madison Sq West,1,1.0,$10.3,1.3,UberX,Uber Pay
14002,2024-06-05 00:00:00,1899-12-30 14:19:43,Lincoln Square East,Mott Haven/Port Morris,5,1.0,$24.5,5.6,Uber Green,Uber Pay
14003,2024-06-05 00:00:00,1899-12-30 14:53:31,Bloomingdale,Upper West Side South,1,1.0,$9.9,1.56,Uber Green,Uber Pay
14004,2024-06-05 00:00:00,1899-12-30 14:42:01,LaGuardia Airport,LaGuardia Airport,1,1.0,$8.3,1.5,UberXL,Uber Pay
14005,2024-06-05 00:00:00,1899-12-30 14:03:47,Central Park,Clinton West,1,1.0,$9.1,1.4,UberX,Uber Pay
14006,2024-06-05 00:00:00,1899-12-30 14:25:16,Manhattan Valley,Central Park,1,1.0,$9.5,1.43,UberXL,Uber Pay
14007,2024-06-05 00:00:00,1899-12-30 14:40:34,Upper East Side North,Lenox Hill East,1,1.0,$9.1,1.17,UberX,Uber Pay
14008,2024-06-05 00:00:00,1899-12-30 14:59:55,Lenox Hill West,Murray Hill,1,1.0,$8.5,1.31,UberXL,Uber Pay
14009,2024-06-05 00:00:00,1899-12-30 14:06:03,Midtown North,Upper West Side North,1,1.0,$10.0,2.5,Uber Green,Cash
14010,2024-06-05 00:00:00,1899-12-30 14:01:21,Lenox Hill East,East Harlem South,1,1.0,$7.5,1.41,Uber Green,Uber Pay
14011,2024-06-05 00:00:00,1899-12-30 14:33:30,Gramercy,Upper East Side South,1,1.0,$12.1,2.35,Uber Black,Uber Pay
14012,2024-06-05 00:00:00,1899-12-30 14:15:03,Lincoln Square West,Union Sq,1,1.0,$11.7,2.4,Uber Comfort,Uber Pay
14013,2024-06-05 00:00:00,1899-12-30 14:59:50,Kips Bay,Upper East Side South,1,1.0,$7.0,1.7,UberX,Cash
14014,2024-06-05 00:00:00,1899-12-30 14:01:03,Lenox Hill West,Lincoln Square East,3,1.0,$11.5,2,UberX,Uber Pay
